"","cy","cy2","country_name","year","v2jupoatck_lag2","v2jupoatck_lag1","v2jupoatck","v2juhccomp_lag2","v2juhccomp_lag1","v2juhccomp","v2jupurge_lag2","v2jupurge_lag1","v2jupurge","v2jupack_lag2","v2jupack_lag1","v2jupack","v2x_jucon_lag2","v2x_jucon_lag1","v2x_jucon","v2juhcind_lag2","v2juhcind_lag1","v2juhcind","v2xlg_legcon","v2x_divparctrl","v2x_polyarchy","v2x_regime","e_gdppc","e_regiongeo","e_regionpol","log_e_gdppc","region","POLCONIII_VDEM","polconiii","LJI","LJI_lag1","LJI_lag2","LJI_lag3","LJI_lead1","LJI_lead2","LJI_vdem","LJI_vdem_lag1","LJI_vdem_lag2","LJI_vdem_lag3","LJI_vdem_lead1","LJI_vdem_lead2","boix_democracy","boix_democracy_text","boix_democracy_omitteddata","boix_democracy_trans","boix_democracy_breakdowns","boix_democracy_duration","boix_democracy_duration_log","system","checks","frac","govfrac","numvote","gov1me","gov1vote","gov2me","gov2vote","gov3me","gov3vote","oppfrac","oppvote","opp1me","opp1vote","opp2me","opp2vote","opp3me","opp3vote","execme","percentl","execnat","allhouse","api_gov","popul_gov","conserv_gov","extremism_gov","seatshare_gov","seatshare_total","api_exec_party","popul_exec_party","conserv_exec_party","api_opp","popul_opp","conserv_opp","seatshare_opp","edi_high","regime_type","api_exec_gov","popul_exec_gov","conserv_exec_gov","api_model","popul_model","conserv_model"
"21650","EST 2003","Estonia 2003","Estonia",2003,1.727,1.727,1.727,2.392,2.392,2.392,1.506,1.506,1.506,1.776,1.776,1.776,0.955,0.955,0.955,1.996,1.996,1.996,0.924,-0.435,0.87,3,41.529,2,1,3.72639197837371,"E. Europe",0.55,0.550918634,0.8454,0.8464,0.8499,0.8491,0.8413,0.835,0.9519,0.9511,0.9524,0.9524,0.9498,0.9474,1,"democracy",1,0,1,13,2.56494935746154,"Assembly-Elected President",3,0.79386133,0.64576274,55.300003,"RP",24.6,"RE",17.700001,"ERL",13,0.49512196,39.700001,"EK",25.4,"IL",7.3000002,"SDE",7,"ERL",NA,0,0,0.012278,0.115749,-0.064262,0.75432,46.5,99.9,NA,NA,NA,0.036399,0.136886,-0.035298,53.4,"high edi","Liberal democracy",NA,NA,NA,0.012278,0.115749,-0.064262
"21654","EST 2007","Estonia 2007","Estonia",2007,1.727,1.727,1.727,2.392,2.392,2.392,1.506,1.506,1.506,1.776,1.776,1.776,0.955,0.955,0.955,1.996,1.996,1.996,0.913,-0.435,0.873,3,54.586,2,1,3.99977743961572,"E. Europe",0.53,0.529267386,0.8481,0.8457,0.8453,0.8439,0.8491,0.8499,0.9533,0.9559,0.9561,0.9562,0.9524,0.9524,1,"democracy",1,0,1,17,2.83321334405622,"Assembly-Elected President",3,0.77881193,0.61525422,56.299999,"SDE",10.61,"RE",27.82,"IRL",17.870001,0.46829268,40.349998,"EK",26.08,"EER",7.1399999,"ERL",7.1300001,"SDE",NA,0,0,0.016276,0.0514,0.176,0.797471,59.4,99.9,0.027,0.109,-1.075,0.041925,0.143524,-0.239795,40.5,"high edi","Liberal democracy",0.021638,0.0802,-0.4495,0.016276,0.0514,0.176
"21658","EST 2011","Estonia 2011","Estonia",2011,2.597,1.806,2.489,2.392,2.392,2.392,1.506,1.506,1.506,1.776,1.776,1.776,0.955,0.955,0.955,1.996,1.996,1.996,0.954,-0.435,0.881,3,53.327,2,1,3.97644276951438,"E. Europe",0.52,0.519233881,0.84,0.8329,0.8262,0.8234,0.8439,0.8453,0.9543,0.9516,0.9487,0.9446,0.9562,0.9561,1,"democracy",1,0,1,21,3.04452243772342,"Assembly-Elected President",3,0.74712873,0.65693694,66.169998,"SDE",17.09,"RE",28.559999,"IRL",20.52,0,23.32,"EK",23.32,NA,0,NA,0,"SDE",NA,0,0,0.040476,0.073457,0.983753,0.97999,74.3,100,0.027,0.109,-1.088,0.046774,0.118991,-0.274219,25.7,"high edi","Liberal democracy",0.033738,0.0912285,-0.0521235,0.040476,0.073457,0.983753
"21749","FJI 1977","Fiji 1977","Fiji",1977,2.206,2.206,2.206,1.752,1.752,1.752,2.137,2.137,2.137,-0.251,-0.251,-0.251,0.524,0.524,0.524,-2.681,-2.681,-2.681,0.746,-0.625,0.573,2,11.655,15,9,2.45573527248772,"Pacific",0.59,0.315249548,0.8202,0.8238,0.8314,0.846,0.8151,0.8121,0.5505,0.5555,0.5637,0.575,0.5488,0.5514,1,"democracy",1,0,0,8,2.07944154167984,"Parliamentary",4,0.47285071,0,0,"Alliance",NA,NA,0,NA,0,0.42500001,0,"Nat. Federation F.",NA,"Nat. Fed. P",NA,"independent",NA,"Alliance",NA,0,0,0.447032,0.033216,0.15496,1.014472,69.2,98.1,0.646,0.048,1.466,0.045048,0.183977,-0.493324,28.9,"low edi","Electoral democracy",0.546516,0.040608,0.81048,0.447032,0.033216,0.15496
"21754","FJI 1982","Fiji 1982","Fiji",1982,2.206,2.206,2.206,1.752,1.752,1.752,2.137,2.137,2.137,-0.251,-0.251,-0.251,0.524,0.524,0.524,-2.681,-2.681,-2.681,0.746,-0.625,0.572,2,12.536,15,9,2.52860450505372,"Pacific",0.58,0.297149095,0.855,0.8492,0.8327,0.7928,0.8556,0.846,0.5926,0.5955,0.5929,0.5843,0.5855,0.575,1,"democracy",1,0,0,13,2.56494935746154,"Parliamentary",4,0.5399698,0,51.799999,"Alliance",51.799999,NA,0,NA,0,0.1594203,45.010002,"Nat. Fed. P",41.150002,"West United",3.8599999,NA,0,"Alliance",NA,0,0,0.345396,0.025824,-0.703674,0.788708,53.8,96.1,0.642,0.048,1.466,0.027072,0.304137,-0.660726,42.3,"low edi","Electoral democracy",0.493698,0.036912,0.381163,0.345396,0.025824,-0.703674
"21786","FJI 2014","Fiji 2014","Fiji",2014,0.06,-0.131,-0.516,0.97,0.947,0.747,0.767,1.044,0.53,-0.134,-0.547,-0.653,0.537,0.513,0.495,-0.574,-0.657,-0.584,0.41,-0.324,0.197,1,20.35,15,9,3.0130809118886,"Pacific",0,0.372386157,0.295,0.3267,NA,NA,0.2113,0.175,0.2938,0.3019,NA,NA,0.2773,0.258,1,"democracy",1,1,1,1,0,"Parliamentary",1,0.50693876,0,59.200001,"FijiFirst",59.200001,NA,0,NA,0,0.29411766,33.700001,"SODELPA",28.200001,"NFP",5.5,NA,0,"FijiFirst",NA,0,NA,0.50624,0.40704,-0.983,0.23872,64,100,0.791,0.636,0.373,0.22776,0.1194,0.05142,36,"low edi","Autocratic",0.64862,0.52152,-0.305,0.50624,0.40704,-0.983
"21963","FIN 1975","Finland 1975","Finland",1975,2.769,2.769,2.769,1.842,1.842,1.842,2.78,2.78,2.78,1.79,1.79,1.79,0.954,0.954,0.954,1.143,1.143,1.143,0.963,1.306,0.811,3,41.376,2,5,3.72270100258945,"W. Europe, N. Am.",0.55,0.548369126,0.9709,0.9724,0.9739,0.9747,0.9698,0.9695,0.9416,0.9405,0.9401,0.9406,0.9422,0.9411,1,"democracy",1,0,0,59,4.07753744390572,"Parliamentary",3,0.77311534,0.73573107,70.699997,"SSDP",24.9,"SKDL",18.9,"KESK",17.5,0.52564102,42.050003,"SKL",35.150002,"Finnish Rural",3.5999999,"PNU",1.7,"KESK",NA,0,0,0.026515,0.23217,-0.273604,0.982935,66.5,84,0.031,0.322,-0.253,NA,NA,NA,NA,"high edi","Liberal democracy",0.0287575,0.277085,-0.263302,0.026515,0.23217,-0.273604
"21967","FIN 1979","Finland 1979","Finland",1979,2.769,2.769,2.769,1.842,1.842,1.842,2.78,2.78,2.78,1.79,1.79,1.79,0.956,0.954,0.954,1.354,1.143,1.143,0.963,1.306,0.818,3,45.331,2,5,3.81399112515505,"W. Europe, N. Am.",0.54,0.543913291,0.9759,0.9762,0.9771,0.9782,0.9747,0.9739,0.9399,0.939,0.9412,0.9433,0.9406,0.9401,1,"democracy",1,0,0,63,4.14313472639153,"Parliamentary",5,0.81206036,0.70426065,64.599998,"SSDP",23.9,"KESK",17.299999,"SKDL",18.9,0.48258707,48.25,"KOK",35.150002,"SKL",4.8000002,"Finnish Rural",4.5999999,"SSDP",NA,0,0,0.02327,0.234425,0.67147,0.894265,61.5,85,0.021,0.33,-1.34,0.00658,0.016685,0.460835,23.5,"high edi","Liberal democracy",0.022135,0.2822125,-0.334265,0.02327,0.234425,0.67147
"21971","FIN 1983","Finland 1983","Finland",1983,2.769,2.769,2.769,1.842,1.842,1.842,2.78,2.78,2.78,1.79,1.79,1.79,0.957,0.957,0.957,1.354,1.354,1.354,0.963,1.306,0.84,3,51.05,2,5,3.93280554461067,"W. Europe, N. Am.",0.54,0.541400603,0.9783,0.9787,0.9798,0.9797,0.9782,0.9771,0.947,0.9526,0.9568,0.9605,0.9433,0.9412,1,"democracy",1,0,0,67,4.20469261939097,"Parliamentary",4,0.80934978,0.66400218,58.600002,"SSDP",26.700001,"KESK",17.6,"SFP",4.5999999,0.56390977,54.350002,"KOK",35.150002,"SKDL",13.5,"SKL",3,"SSDP",NA,0,0,0.011115,0.15637,-0.138088,0.42997,47.5,91,0.021,0.332,-1.34,0.01019,0.08552,0.05975,35,"high edi","Liberal democracy",0.0160575,0.244185,-0.739044,0.011115,0.15637,-0.138088
"21975","FIN 1987","Finland 1987","Finland",1987,2.769,2.769,2.769,1.842,1.842,1.842,2.78,2.78,2.78,1.79,1.79,1.79,0.971,0.971,0.971,2.327,2.327,2.327,0.963,1.306,0.844,3,57.283,2,5,4.04800389558258,"W. Europe, N. Am.",0.53,0.530203804,0.9795,0.9796,0.9794,0.9798,0.9797,0.9798,0.9562,0.9544,0.9525,0.9518,0.9605,0.9568,1,"democracy",1,0,0,71,4.26267987704132,"Parliamentary",5,0.79736871,0.64392251,59.100002,"SSDP",24.1,"KOK",23.1,"SFP",5.5999999,0.58974355,51.550003,"KESK",35.150002,"SKDL",5.5999999,"SKL",2.5999999,"KOK",NA,0,0,0.0133,0.117405,-0.170926,0.894865,54.5,93,0.028,0.069,1.961,0.00828,0.11174,-0.17678,34,"high edi","Liberal democracy",0.02065,0.0932025,0.895037,0.0133,0.117405,-0.170926
"21979","FIN 1991","Finland 1991","Finland",1991,2.769,2.769,2.769,1.842,1.842,1.842,2.78,2.78,2.78,1.79,1.79,1.79,0.971,0.971,0.971,2.327,2.327,2.327,0.97,1.306,0.863,3,58.923,2,5,4.07623150679517,"W. Europe, N. Am.",0.53,0.534231065,0.9799,0.9802,0.981,0.9817,0.9798,0.9794,0.9518,0.9528,0.9551,0.9572,0.9518,0.9525,1,"democracy",1,0,0,75,4.31748811353631,"Parliamentary",5,0.81543946,0.59657323,50.399998,"KESK",24.799999,"KOK",19.299999,"SFP",5.5,0.67773104,59.950001,"SSDP",35.150002,"Vas",10.1,"SKL",3.0999999,"KESK",62.790699,0,0,0.012825,0.102825,0.14502,0.50275,47.5,91.5,0.027,0.323,0.402,0.01259,0.14159,-0.47907,39,"high edi","Liberal democracy",0.0199125,0.2129125,0.27351,0.012825,0.102825,0.14502
"21983","FIN 1995","Finland 1995","Finland",1995,2.769,2.769,2.769,1.842,1.842,1.842,2.78,2.78,2.78,1.79,1.79,1.79,0.971,0.971,0.971,2.327,2.327,2.327,0.97,1.306,0.874,3,60.625,2,5,4.10470734925765,"W. Europe, N. Am.",0.54,0.542305171,0.9821,0.982,0.9822,0.9821,0.9817,0.981,0.9594,0.958,0.958,0.9578,0.9572,0.9551,1,"democracy",1,0,0,79,4.36944785246702,"Parliamentary",3,0.80285239,0.71708387,69,"SSDP",28.299999,"KOK",17.9,"Vas",11.2,0.34814814,42.550003,"KESK",35.150002,"SKL",3,"Young Finns",2.8,"SSDP",53.900002,0,0,0.01418,0.18651,-0.129396,1.095665,62,94,0.02,0.36,-1.34,0.007635,0.096085,0.14502,32,"high edi","Liberal democracy",0.01709,0.273255,-0.734698,0.01418,0.18651,-0.129396
"21987","FIN 1999","Finland 1999","Finland",1999,2.769,2.769,2.769,1.842,1.842,1.842,2.78,2.78,2.78,1.79,1.79,1.79,0.971,0.971,0.971,2.327,2.327,2.327,0.97,1.306,0.872,3,71.587,2,5,4.27091349323601,"W. Europe, N. Am.",0.53,0.53322599,0.9824,0.9826,0.9829,0.9831,0.9821,0.9822,0.9579,0.9598,0.9613,0.9609,0.9578,0.958,1,"democracy",1,0,0,83,4.4188406077966,"Parliamentary",5,0.80989957,0.72786987,67.370003,"SSDP",22.860001,"KOK",21.030001,"Vas",10.88,0.35901639,45.620003,"KESK",35.150002,"SKL",4.1700001,"Young Finns",1,"SSDP",51.599998,0,0,0.01374,0.15937,-0.00264199999999992,1.05743,58.5,93.5,0.02,0.36,-1.34,0.00739,0.108555,0.14749,35,"high edi","Liberal democracy",0.01687,0.259685,-0.671321,0.01374,0.15937,-0.00264199999999992
"21991","FIN 2003","Finland 2003","Finland",2003,2.769,2.769,2.769,1.842,1.842,1.842,2.78,2.78,2.78,1.79,1.79,1.79,0.971,0.971,0.971,2.327,2.327,2.327,0.97,-0.239,0.873,3,80.122,2,5,4.38355047304222,"W. Europe, N. Am.",0.54,0.539859487,0.9828,0.9828,0.9827,0.9813,0.9831,0.9829,0.9591,0.9567,0.956,0.9509,0.9609,0.9613,1,"democracy",1,0,0,87,4.46590811865458,"Parliamentary",4,0.80095476,0.57279694,53.32,"KESK",24.690001,"SSDP",24.469999,"SFP",4.1599998,0.68792242,59.990002,"KOK",35.150002,"Vas",9.9300003,"VL",8,"KESK",51.599998,0,0,0.011625,0.175975,0.170048,0.4426,54,94,0.023,0.293,0.323,0.00903,0.07787,0.116415,36.5,"high edi","Liberal democracy",0.0173125,0.2344875,0.246524,0.011625,0.175975,0.170048
"21995","FIN 2007","Finland 2007","Finland",2007,2.769,2.769,2.769,1.842,1.842,1.842,2.78,2.78,2.78,1.79,1.79,1.79,0.971,0.971,0.971,2.327,2.327,2.327,0.97,-0.239,0.881,3,88.907,2,5,4.4875908795775,"W. Europe, N. Am.",0.53,0.534130558,0.9808,0.9803,0.9797,0.9788,0.9813,0.9827,0.9481,0.9448,0.9412,0.9362,0.9509,0.956,1,"democracy",1,0,0,91,4.51085950651685,"Parliamentary",4,0.80914575,0.65922582,58.5,"KESK",23.1,"KOK",22.299999,"VL",8.5,0.57164013,39.200001,"SSDP",21.4,"Vas",8.8000002,"KD",4.9000001,"KESK",51.799999,0,0,0.014265,0.112175,0.533776,0.605515,58,89,0.023,0.295,0.323,0.00637,0.133865,-0.52741,31,"high edi","Liberal democracy",0.0186325,0.2035875,0.428388,0.014265,0.112175,0.533776
"21999","FIN 2011","Finland 2011","Finland",2011,2.769,2.769,2.769,2.568,1.842,1.842,2.78,2.78,2.78,1.79,1.79,1.79,0.981,0.971,0.971,2.399,2.327,2.327,0.965,-0.239,0.883,3,87.242,2,5,4.46868586633429,"W. Europe, N. Am.",0.54,0.539457457,0.9776,0.9763,0.975,0.9727,0.9788,0.9797,0.931,0.9238,0.9139,0.91,0.9362,0.9412,1,"democracy",1,0,0,95,4.55387689160054,"Parliamentary",5,0.83288109,0.74326885,63.169998,"KOK",20.379999,"SSDP",19.1,"Vas",8.1300001,0.50536841,34.809998,"KESK",15.76,"PS",19.049999,NA,0,"KOK",NA,0,1,0.01168,0.13256,0.403095,0.90314,50,92,0.027,0.068,1.981,0.0646,0.237205,0.163485,42,"high edi","Liberal democracy",0.01934,0.10028,1.1920475,0.01168,0.13256,0.403095
"22168","GRC 1977","Greece 1977","Greece",1977,1.79,1.79,1.79,1.51,1.51,1.51,1.699,1.699,1.699,-0.32,-0.32,-0.32,0.863,0.863,0.863,1.408,1.408,1.408,0.878,-1.25,0.829,3,33.899,3,5,3.52338551542624,"W. Europe, N. Am.",0.3,0.29521872,0.4003,0.4277,0.4574,0.4999,0.3557,0.2953,0.5271,0.5533,0.5767,0.6031,0.493,0.4463,1,"democracy",1,0,3,4,1.38629436111989,"Assembly-Elected President",3,0.5729543,0,41.84,"ND",41.84,NA,0,NA,0,0.45287895,57.27,"PASOK",25.34,"DCU",11.95,"KKE",9.3599997,"",NA,0,1,0.06498,0.08949,-0.307134,0.57,57,98.7,0.3954,0.5756,-0.422,0.110061,0.354975,-0.64518,40,"high edi","Liberal democracy",0.23019,0.332545,-0.364567,0.06498,0.08949,-0.307134
"22172","GRC 1981","Greece 1981","Greece",1981,1.79,1.79,1.79,1.51,1.51,1.51,1.699,1.699,1.699,-0.32,-0.32,-0.32,0.863,0.863,0.863,1.408,1.408,1.408,0.878,-1.25,0.838,3,36.026,3,5,3.58424090000137,"W. Europe, N. Am.",0.38,0.381944031,0.5462,0.5695,0.5778,0.5836,0.4999,0.4574,0.6305,0.6465,0.6533,0.6559,0.6031,0.5767,1,"democracy",1,0,3,8,2.07944154167984,"Assembly-Elected President",3,0.52421403,0,48.02,"PASOK",48.02,NA,0,NA,0,0.18393208,46.799999,"ND",35.869999,"KKE",10.93,NA,0,"ND",NA,0,1,0.149553,0.551226,-0.533712,0.967224,57.3,99.9,0.125,0.146,1,0.074535,0.095822,0.232199,42.6,"high edi","Liberal democracy",0.1372765,0.348613,0.233144,0.149553,0.551226,-0.533712
"22176","GRC 1985","Greece 1985","Greece",1985,1.79,1.79,1.79,1.51,1.51,1.51,1.699,1.699,1.699,-0.32,-0.32,-0.32,0.863,0.863,0.863,1.408,1.408,1.408,0.883,-1.25,0.862,3,37.509,3,5,3.62458090418097,"W. Europe, N. Am.",0.35,0.349493505,0.6135,0.6831,0.7149,0.7234,0.5836,0.5778,0.6633,0.6823,0.6919,0.694,0.6559,0.6533,1,"democracy",1,0,3,12,2.484906649788,"Assembly-Elected President",3,0.53576368,0,45.82,"PASOK",45.82,NA,0,NA,0,0.17203629,52.57,"ND",40.84,"KKE",9.8900003,"KKE-E",1.84,"ND",NA,0,1,0.129954,0.470412,-0.27507,0.68199,53.7,99.7,0.098,0.146,1.221,0.066,0.09844,0.37254,46,"high edi","Liberal democracy",0.113977,0.308206,0.472965,0.129954,0.470412,-0.27507
"22180","GRC 1989","Greece 1989","Greece",1989,1.79,1.79,1.79,1.51,1.51,1.51,1.699,1.699,1.699,-0.32,-0.32,-0.32,0.863,0.863,0.863,1.408,1.408,1.408,0.883,1.639,0.87,3,40.775,3,5,3.70806914850708,"W. Europe, N. Am.",0.36,0.35719363,0.7137,0.7304,0.7156,0.7136,0.7234,0.7149,0.6896,0.696,0.6893,0.6881,0.694,0.6919,1,"democracy",1,0,3,16,2.77258872223978,"Parliamentary",3,0.54140615,1.110223e-16,0,"PASOK",NA,NA,0,NA,0,0.19288783,0,"ND",NA,"KKE",NA,"KKE-E",NA,"PASOK",NA,0,0,0.107177,0.372771,-0.07619,0.320677,42.7,99,0.251,0.873,-0.751,0.051765,0.075429,0.601953,49.3,"high edi","Liberal democracy",0.1790885,0.6228855,-0.413595,0.107177,0.372771,-0.07619
"22181","GRC 1990","Greece 1990","Greece",1990,1.79,1.79,1.79,1.51,1.51,1.51,1.699,1.699,1.699,-0.32,-0.32,-0.32,0.863,0.863,0.863,1.408,1.408,1.408,0.883,1.639,0.882,3,41.626,3,5,3.72872497203606,"W. Europe, N. Am.",0.39,0.390684713,0.7304,0.7156,0.7136,0.7321,0.7137,0.7234,0.696,0.6893,0.6881,0.694,0.6896,0.694,1,"democracy",1,0,3,17,2.83321334405622,"Parliamentary",3,0.57049221,0.013245033,47.559998,"ND",46.889999,"Diana",0.67000002,NA,0,0.26824784,50.129997,"PASOK",38.619999,"SYN",10.8,"independent",0.25999999,"ND",NA,0,0,0.048,0.077,-0.211487,0.739,50,97.3,0.096,0.154,1.478,0.063225,0.356697,-0.43706,47.3,"high edi","Liberal democracy",0.072,0.1155,0.6332565,0.048,0.077,-0.211487
"22184","GRC 1993","Greece 1993","Greece",1993,1.79,1.79,1.79,1.51,1.51,1.51,1.699,1.699,1.699,-0.32,-0.32,-0.32,0.863,0.863,0.863,1.408,1.408,1.408,0.883,-0.613,0.883,3,42.94,3,5,3.75980379245064,"W. Europe, N. Am.",0.38,0.382241333,0.7321,0.7695,0.7881,0.8018,0.7136,0.7156,0.694,0.7098,0.7166,0.722,0.6881,0.6893,1,"democracy",1,0,3,20,2.99573227355399,"Parliamentary",3,0.54178375,0,46.880001,"PASOK",46.880001,NA,0,NA,0,0.26225403,48.720001,"ND",39.299999,"Political Spring",4.8800001,"KKE-E",4.54,"PASOK",NA,0,1,0.069741,0.343602,-0.003003,0.425817,56.7,93.7,0.123,0.606,-0.751,0.0333,0.07696,0.54686,37,"high edi","Liberal democracy",0.0963705,0.474801,-0.3770015,0.069741,0.343602,-0.003003
"22187","GRC 1996","Greece 1996","Greece",1996,1.79,1.79,1.79,1.51,1.51,1.51,1.699,1.699,1.699,-0.32,-0.32,-0.32,0.863,0.863,0.863,1.408,1.408,1.408,0.903,-0.613,0.885,3,45.573,3,5,3.81931543589364,"W. Europe, N. Am.",0.36,0.361207208,0.8018,0.8122,0.8272,0.8176,0.7881,0.7695,0.722,0.7282,0.7346,0.731,0.7166,0.7098,1,"democracy",1,0,3,23,3.13549421592915,"Parliamentary",3,0.57736903,1.110223e-16,41.5,"PASOK",41.5,NA,0,NA,0,0.3743785,53.199997,"ND",38.099998,"KKE",5.5999999,"SYN",5.0999999,"PASOK",NA,0,1,0.04104,0.22518,0.044846,0.21654,54,97,0.076,0.417,-0.401,0.055854,0.153713,0.249073,43,"high edi","Liberal democracy",0.05852,0.32109,-0.178077,0.04104,0.22518,0.044846
"22191","GRC 2000","Greece 2000","Greece",2000,1.79,1.79,1.79,1.51,1.51,1.51,1.699,1.699,1.699,-0.32,-0.32,-0.32,0.863,0.863,0.863,1.408,1.408,1.408,0.903,-0.613,0.884,3,51.407,3,5,3.93977434995897,"W. Europe, N. Am.",0.38,0.384931918,0.7944,0.7895,0.7838,0.7705,0.8176,0.8272,0.7241,0.7195,0.713,0.7063,0.731,0.7346,1,"democracy",1,0,3,27,3.29583686600433,"Parliamentary",3,0.549097,0,43.799999,"PASOK",43.799999,NA,0,NA,0,0.21885926,51.450001,"ND",42.73,"KKE",5.52,"SYN",3.2,"PASOK",NA,0,1,0.050065,0.219759,-0.167317,0.211327,52.7,98.1,0.095,0.417,-0.401,0.058812,0.163115,0.287113,45.4,"high edi","Liberal democracy",0.0725325,0.3183795,-0.2841585,0.050065,0.219759,-0.167317
"22195","GRC 2004","Greece 2004","Greece",2004,1.79,1.79,1.79,1.51,1.51,1.51,1.699,1.699,1.699,-0.32,-0.32,-0.32,0.863,0.863,0.863,1.408,1.408,1.408,0.903,-0.613,0.889,3,60.617,3,5,4.10457538178744,"W. Europe, N. Am.",0.37,0.366082963,0.7534,0.7063,0.697,0.6691,0.7705,0.7838,0.6972,0.6748,0.669,0.6537,0.7063,0.713,1,"democracy",1,0,3,31,3.43398720448515,"Parliamentary",3,0.54521739,0,46.400002,"ND",46.400002,NA,0,NA,0,0.24079601,50.77,"PASOK",41.48,"KKE",6.0300002,"SYN",3.26,"ND",NA,0,1,0.048111,0.187467,0.4665,0.554106,55.3,98,0.087,0.339,1.002,0.056868,0.220865,-0.296507,42.7,"high edi","Liberal democracy",0.0675555,0.2632335,0.73425,0.048111,0.187467,0.4665
"22198","GRC 2007","Greece 2007","Greece",2007,1.79,1.79,1.79,1.51,1.51,1.51,1.184,1.699,1.699,-0.32,-0.32,-0.32,0.863,0.863,0.863,1.408,1.408,1.408,0.877,-0.613,0.895,3,65.075,3,5,4.17554045088063,"W. Europe, N. Am.",0.36,0.363496435,0.6691,0.6563,0.654,0.6652,0.697,0.7063,0.6537,0.648,0.6503,0.6606,0.669,0.6748,1,"democracy",1,0,3,34,3.52636052461616,"Parliamentary",3,0.62109256,0,41.830002,"ND",41.830002,NA,0,NA,0,0.49273762,55.089996,"PASOK",38.099998,"KKE",8.1499996,"SYN",5.04,"ND",NA,0,1,0.040053,0.171873,0.519531,0.508014,50.7,96.7,0.079,0.339,1.002,0.072677,0.238278,-0.449669,41.3,"high edi","Liberal democracy",0.0595265,0.2554365,0.7607655,0.040053,0.171873,0.519531
"22200","GRC 2009","Greece 2009","Greece",2009,1.644,1.644,1.79,1.556,1.51,1.51,1.303,1.089,1.184,-0.32,-0.32,-0.32,0.846,0.843,0.863,0.916,0.916,1.408,0.877,-0.613,0.901,3,63.628,3,5,4.15305362503611,"W. Europe, N. Am.",0.41,0.41408239,0.654,0.6652,0.6939,0.7213,0.6563,0.6691,0.6503,0.6606,0.6788,0.7053,0.648,0.6537,1,"democracy",1,0,3,36,3.58351893845611,"Parliamentary",3,0.61632103,0,43.919998,"PASOK",43.919998,NA,0,NA,0,0.53874612,51.25,"ND",33.48,"KKE",7.54,"LAOS",5.6300001,"PASOK",NA,0,1,0.04797,0.267566,-0.318318,0.012259,53.3,95.6,0.09,0.502,0.023,0.111491,0.178387,0.120196,42.3,"high edi","Liberal democracy",0.068985,0.384783,-0.147659,0.04797,0.267566,-0.318318
"22203","GRC 2012","Greece 2012","Greece",2012,1.742,1.742,1.644,1.716,1.716,1.556,0.901,0.901,1.243,-0.32,-0.32,-0.32,0.877,0.866,0.847,1.535,1.357,0.916,0.892,0.326,0.899,3,54.296,3,5,3.99445055940146,"W. Europe, N. Am.",0.41,0.410901258,0.7213,0.7215,0.7221,0.7181,0.6939,0.6652,0.7053,0.7297,0.7428,0.75,0.6788,0.6606,1,"democracy",1,0,3,39,3.66356164612965,"Parliamentary",5,0.73672801,0.32643202,0,"ND",NA,"PASOK",NA,NA,0,0.68012798,0,"SYRIZA",NA,"ANEL",NA,"Golden Dawn",NA,"ND",NA,0,0,0.07893,0.18067,0.314984,0.64409,54,96.1,0.148,0.292,1.448,0.207153,0.288388,-0.352912,30.4,"high edi","Liberal democracy",0.113465,0.236335,0.881492,0.07893,0.18067,0.314984
"22308","GUY 1992","Guyana 1992","Guyana",1992,0.682,0.682,0.682,1.473,1.473,1.473,0.87,0.87,0.87,0.97,0.97,0.97,0.73,0.699,0.699,0.494,0.494,0.494,0.313,1.424,0.356,1,8.616,18,10,2.15362093985409,"Carribean",0,0.236102758,0.4586,0.4975,0.5261,0.5413,0.3972,0.3587,0.5146,0.5232,0.5303,0.5351,0.5042,0.4952,1,"democracy",1,1,0,1,0,"Assembly-Elected President",2,0.54471153,0.15220484,55,"PPP",55,"WPA",NA,"United Force",NA,0,42,"PNC",42,NA,0,NA,0,"PPP",NA,0,1,0.205516,0.465908,-0.76811,1.051252,53.8,95.3,0.382,0.866,-1.954,0.337395,0.08383,-0.59843,41.5,"low edi","Autocratic",0.293758,0.665954,-1.361055,0.205516,0.465908,-0.76811
"22313","GUY 1997","Guyana 1997","Guyana",1997,0.682,0.682,0.682,0.951,0.951,1.473,0.87,0.87,0.87,0.97,0.97,0.97,0.692,0.692,0.735,0.494,0.494,0.494,0.313,1.424,0.453,1,11.668,18,10,2.45685005200547,"Carribean",0,0.363159183,0.5374,0.5051,0.4883,0.4775,0.5483,0.5413,0.54,0.5381,0.538,0.5388,0.5391,0.5351,1,"democracy",1,0,0,6,1.79175946922805,"Assembly-Elected President",2,0.54086536,0.10384069,55.299999,"PPP",55.299999,"WPA",NA,"United Force",NA,0,40.599998,"PNC",40.599998,NA,0,NA,0,"PPP",NA,0,1,0.24376,0.39611,0,0.694716,55.4,95.4,0.44,0.715,-1.254,0.2004,0.0808,-0.114,40,"low edi","Autocratic",0.34188,0.555555,-0.627,0.24376,0.39611,0
